authorDisplayName,authorProfileImageUrl,textDisplay,textOriginal,likeCount,publishedAt,predict
이상범퍼카,https://yt3.ggpht.com/GgrMKg_6hbyD_IZXr4xhKH9yJxb5lDcLJgaDdcwChnEl7YFiZYv5Z_zgxBc9KvaBoJTc92DW4lQ=s48-c-k-c0x00ffffff-no-rj,광고에 나오는 중국게임이 진짜 중국에서 중국인이 만들고 광고에 나오는 사람이 중국인인지 궁금합니다,광고에 나오는 중국게임이 진짜 중국에서 중국인이 만들고 광고에 나오는 사람이 중국인인지 궁금합니다,1,20210924,contents
helloo,https://yt3.ggpht.com/ytc/AKedOLSeNeXS788lGI81jjW8glB1amyvdVk4nvdcbRVuTA=s48-c-k-c0x00ffffff-no-rj,디워만 봐도..,디워만 봐도..,0,20210924,good_feedback
평범한 학생,https://yt3.ggpht.com/9LqkZxtC_xeAY24n6dT-KpxHN0cECS5VjvoRUSbLCHfqQphjA3KLEBhTrhh1dsrlaUgMZB3wcx4=s48-c-k-c0x00ffffff-no-rj,자전거나 킥보드 타고 맥도날드 드라이브스루 가면 어떤 반응을 하나 알려주세요,자전거나 킥보드 타고 맥도날드 드라이브스루 가면 어떤 반응을 하나 알려주세요,7,20210924,contents
땡땡땡,https://yt3.ggpht.com/ytc/AKedOLSnb_nQxr9yYKl95Z3lGavod-Q4U4A17F6LpQ=s48-c-k-c0x00ffffff-no-rj,서프라이즈 보면 외국인배우들 발연기인거 알수있는데,서프라이즈 보면 외국인배우들 발연기인거 알수있는데,0,20210924,bad_feedback
김정현,https://yt3.ggpht.com/ytc/AKedOLSYUwm2v0x3eckawniHjS9wbIPSH8pkZjcEY1-5oA=s48-c-k-c0x00ffffff-no-rj,치과의사는 매직박 이분한테...,치과의사는 매직박 이분한테...,0,20210924,bad_feedback
상어짱,https://yt3.ggpht.com/ytc/AKedOLQp8hK1CRuriJu21_XDXp8ahxT2RwTv_k7nLWAA=s48-c-k-c0x00ffffff-no-rj,매번 느끼는거지만 댓글보면 영상관련 댓글은 안보이고 궁금한댓글만 보이네🤣🤣🤣,매번 느끼는거지만 댓글보면 영상관련 댓글은 안보이고 궁금한댓글만 보이네🤣🤣🤣,22,20210924,bad_feedback
백승훈,https://yt3.ggpht.com/ytc/AKedOLTv4W_b38-f5xkSe0pvRUJgc2MDee0ajpX7Cg=s48-c-k-c0x00ffffff-no-rj,서프라이즈 배우보면 이해하기 쉽겠지 뭐,서프라이즈 배우보면 이해하기 쉽겠지 뭐,0,20210924,good_feedback
제이슨lee,https://yt3.ggpht.com/ytc/AKedOLS3tuKxsOHC2UsiKBC2zveGyf6jvWU3YduFnRTAVQ=s48-c-k-c0x00ffffff-no-rj,"맛사지 홍보하는거에건전아로마맛사지 ,건식맛사지  건전출장이라고 구글같은데도잇고한데 진짜 전부 건전한건지구금합니다","맛사지 홍보하는거에건전아로마맛사지 ,건식맛사지  건전출장이라고 구글같은데도잇고한데 진짜 전부 건전한건지구금합니다",0,20210924,contents
신ㅇㅇ,https://yt3.ggpht.com/ytc/AKedOLSFSLq0odJdy8JPQPecwxgRDGS7Z9Z4CfRxCw=s48-c-k-c0x00ffffff-no-rj,일기장이나 돠드림 컨텐츠도 해주세요!!<br>용진맨의 인간다운 모습을 보고싶습니다,"일기장이나 돠드림 컨텐츠도 해주세요!!
용진맨의 인간다운 모습을 보고싶습니다",151,20210924,contents
구준표,https://yt3.ggpht.com/QnmKTakSuDr2X4u9KxP-YSM8EbbG_tbxjNb9TVHuTRcDuHHZ3zE_B25pw-bMFAm1b2TWQ9nVgQ=s48-c-k-c0x00ffffff-no-rj,불면증인데 버스에서는 잠잘옴,불면증인데 버스에서는 잠잘옴,0,20210924,bad_feedback
ᄋᄋ,https://yt3.ggpht.com/ytc/AKedOLQGwgIkg4n6DnbWCUB6I22HB3iRuYcifHraAQQ9=s48-c-k-c0x00ffffff-no-rj,오징어게임  줄다리기 씬에서 할아버지가 알려준 (다리 11자로  세우고 버티기.) 방법으로 줄다리기하면 진짜 아무리 강력한 사람이다로 이길 수 있을지 궁금합니다,오징어게임  줄다리기 씬에서 할아버지가 알려준 (다리 11자로  세우고 버티기.) 방법으로 줄다리기하면 진짜 아무리 강력한 사람이다로 이길 수 있을지 궁금합니다,2,20210924,contents
센트럴,https://yt3.ggpht.com/ytc/AKedOLS5TtxUOc4RNZ3UchJUivuOqtpVtPQpe8Cq1g=s48-c-k-c0x00ffffff-no-rj,오토바이 운전자들은 왜 신호를 안 지킬까?<br>꼭 부탁드립니다. 신호 지키는 오토바이 한번도 본 적 없음 ㅡㅡ,"오토바이 운전자들은 왜 신호를 안 지킬까?
꼭 부탁드립니다. 신호 지키는 오토바이 한번도 본 적 없음 ㅡㅡ",0,20210924,contents
박민철,https://yt3.ggpht.com/ytc/AKedOLTGIpRKmu5efsHxl5nh9Nwdq3hHC_FfgL5X0Q=s48-c-k-c0x00ffffff-no-rj,좋은 영상 재밌게 잘 봤어요.,좋은 영상 재밌게 잘 봤어요.,0,20210924,good_feedback
이상훈,https://yt3.ggpht.com/ytc/AKedOLTNGRQCD25ozd2UPIoTOa2hTqyvJN7jhcub3Fc5=s48-c-k-c0x00ffffff-no-rj,치과의사 찾는거면 매직박 형 있잖어ㅋㅋ,치과의사 찾는거면 매직박 형 있잖어ㅋㅋ,10,20210924,good_feedback
퓨터 컴,https://yt3.ggpht.com/ytc/AKedOLQL07-9AsIZwvhJnFtXtqPtVgopvKggCySKvFhZprnGrA=s48-c-k-c0x00ffffff-no-rj,오징어게임의 오일남 할아버지 방식으로 줄다리기를 하면 정말 씨름선수도 이길 수 있을지 궁금합니다 (+ 상우의 전략),오징어게임의 오일남 할아버지 방식으로 줄다리기를 하면 정말 씨름선수도 이길 수 있을지 궁금합니다 (+ 상우의 전략),3768,20210924,contents
Chris Lee,https://yt3.ggpht.com/ytc/AKedOLTlMpQCRM9r6BB3hRYU_yG827PKXqTYLWyF-Q=s48-c-k-c0x00ffffff-no-rj,치과의사 그냥 직박이형 찾아가면 되는거 아냐?,치과의사 그냥 직박이형 찾아가면 되는거 아냐?,0,20210924,contents
성우재,https://yt3.ggpht.com/ytc/AKedOLQmO6nEEyN5c6TM9NEOxPvIEbCQPLI080tHJ02nDg=s48-c-k-c0x00ffffff-no-rj,우리도 승리호 보고 알아봤는데....,우리도 승리호 보고 알아봤는데....,0,20210924,good_feedback
종로너구리,https://yt3.ggpht.com/ytc/AKedOLRlyUS4ZQPQvh1j-OGxz8NSdV1XIKZZEtWOVw=s48-c-k-c0x00ffffff-no-rj,미드 로스트 보면...<br>김윤진 남편역이랑 <br>회상씬보면...<br><br>일쑤있음 그들에겐 그게 별로 중요 하지 않음을 요,"미드 로스트 보면...
김윤진 남편역이랑 
회상씬보면...

일쑤있음 그들에겐 그게 별로 중요 하지 않음을 요",77,20210924,good_feedback
여라하쿠나,https://yt3.ggpht.com/ytc/AKedOLTNLjL10NF85ITLFg3Sah8XbSwy_a-cWEPd-g=s48-c-k-c0x00ffffff-no-rj,괜히 인트로에서 장수원걱정하고왔네;<br>어우씨  영상다보니 진짜 장수원이나왔네<br>ㅠㅠ,"괜히 인트로에서 장수원걱정하고왔네;
어우씨  영상다보니 진짜 장수원이나왔네
ㅠㅠ",1,20210924,bad_feedback
베지타맥스.vezitamax,https://yt3.ggpht.com/ytc/AKedOLS8kopG-Lm4ynsiX0aknilZtnAzAskXD3qzZYiHDQ=s48-c-k-c0x00ffffff-no-rj,서프라이즈에서 외국인 발연기하는거 다 아는데..언어가 달라서 구분못하지는 않을거같네요,서프라이즈에서 외국인 발연기하는거 다 아는데..언어가 달라서 구분못하지는 않을거같네요,3,20210924,bad_feedback
댓글,https://yt3.ggpht.com/ytc/AKedOLRRBCTts5G-CWFwns7e4Yi1R5oOTMrukeAgkw=s48-c-k-c0x00ffffff-no-rj,영상 씹 ㅋㅋㅋㅌㅋㅋㅋㅋ,영상 씹 ㅋㅋㅋㅌㅋㅋㅋㅋ,1,20210924,good_feedback
항공위키,https://yt3.ggpht.com/Y3IScSi0jLDpV9_KNDisFpML5hCoGkPflPBldXMqcu69qkfhHN-7M8Pk-qNy9tpKxAXUh_BH=s48-c-k-c0x00ffffff-no-rj,쿠후키히,쿠후키히,0,20210924,good_feedback
BoN's 스토리텔링,https://yt3.ggpht.com/DktVoDqo0BvawgMbAtTa5ZEa_9WE9FBbjIJSf-k1yXnOsxQmGc7JG-UYTjw-PSlnFG6kgv5ijag=s48-c-k-c0x00ffffff-no-rj,"우리나라의 수화와 외국의 수화로 서로 원활한 소통이 가능한지 궁금합니다.<br><br>(하나의 사물에 같은 수화로 표현되는지, 대한민국과 와국의 언어적 문법이 다른데 이런 부분이 수화에도 적용이 되는지 등)","우리나라의 수화와 외국의 수화로 서로 원활한 소통이 가능한지 궁금합니다.

(하나의 사물에 같은 수화로 표현되는지, 대한민국과 와국의 언어적 문법이 다른데 이런 부분이 수화에도 적용이 되는지 등)",6,20210924,contents
퍼스트,https://yt3.ggpht.com/U0HnsLrg74ShDxZuYqg83PRnj_lwV8sJEtJRL85Yn22jjGwNo6UC3tpxiGlNRTivRTOhzqSZ6g=s48-c-k-c0x00ffffff-no-rj,모르네..,모르네..,0,20210924,bad_feedback
왜가리,https://yt3.ggpht.com/ytc/AKedOLQ7VdSn5r4nwukazBz1mzJOh1ZYD_sa6Ljonpk0=s48-c-k-c0x00ffffff-no-rj,거기 다친데 없어요<br>갠차나요<br>마이 놀랬죠<br>미안헤요,"거기 다친데 없어요
갠차나요
마이 놀랬죠
미안헤요",0,20210924,good_feedback
Jung,https://yt3.ggpht.com/ytc/AKedOLSR2c9MjApUQFB73aJ-8gkPOIJM0UH7n0WwlA=s48-c-k-c0x00ffffff-no-rj,유튜브 댓글 싫어요는 무슨 기능을 하는지 알려주세요~~~,유튜브 댓글 싫어요는 무슨 기능을 하는지 알려주세요~~~,0,20210924,contents
러룬루,https://yt3.ggpht.com/ytc/AKedOLSiGpjIVpoJRdytIVLN60UG-Lm1L94q9U4jGw=s48-c-k-c0x00ffffff-no-rj,쿠우키이,쿠우키이,0,20210924,good_feedback
카가르,https://yt3.ggpht.com/ytc/AKedOLSuwDo43w0Bq8UNSvAyL7q9x0flj7uFMTI8opV4=s48-c-k-c0x00ffffff-no-rj,난 한국사람인데 드라마를 안봐서 그런지 못 알아봄ㅋㅋ,난 한국사람인데 드라마를 안봐서 그런지 못 알아봄ㅋㅋ,0,20210924,bad_feedback
Jonathan Kuminga,https://yt3.ggpht.com/ytc/AKedOLTGw462hvlzWLDou-LgZ0RctmOFHaoNYT1A6GjY=s48-c-k-c0x00ffffff-no-rj,.,.,0,20210924,good_feedback
KetDol,https://yt3.ggpht.com/Jlwaa8r4McWqmGB6UrqTiFM-msSU4BJcYm88XQl3h5-GDdjc48lZO9TDBT39ENPhdXCF7mOK_8c=s48-c-k-c0x00ffffff-no-rj,과속방지턱에서 과속을하면 어떻게 될까 궁금해요,과속방지턱에서 과속을하면 어떻게 될까 궁금해요,1,20210924,contents
심리사상자,https://yt3.ggpht.com/uYR5GUX_WvvsDwWWPekJud7HzdlBvLz21rvTezeYmmKi3305mUig2oJr8cjdqqqvQbiUSix2bA=s48-c-k-c0x00ffffff-no-rj,흉가에 귀신이 진짜 있는지 궁금합니다,흉가에 귀신이 진짜 있는지 궁금합니다,2,20210924,contents
비마이크 TV,https://yt3.ggpht.com/ytc/AKedOLS3_BWxb_qw2-GfP-gfu3A9iogrMgoR4WvjhQ=s48-c-k-c0x00ffffff-no-rj,쿠쿠크루는 무슨죄냐,쿠쿠크루는 무슨죄냐,0,20210924,bad_feedback
꽃나무,https://yt3.ggpht.com/ytc/AKedOLQLGX4Cau1MZJpZ23pKur0B-R5wUtfGWjvIjOzD=s48-c-k-c0x00ffffff-no-rj,배우가 연기를 하니까 발연기도 그럴듯해 보이네요. 완전 일반인이 연기했다면 잘 맞출수 있었을듯.,배우가 연기를 하니까 발연기도 그럴듯해 보이네요. 완전 일반인이 연기했다면 잘 맞출수 있었을듯.,0,20210924,bad_feedback
승현 김,https://yt3.ggpht.com/ytc/AKedOLQL07-9AsIZwvhJnFtXtqPtVgopvKggCySKvFhZprnGrA=s48-c-k-c0x00ffffff-no-rj,와 형 영어 개잘한다,와 형 영어 개잘한다,0,20210924,good_feedback
A larak,https://yt3.ggpht.com/ytc/AKedOLS3bnE4_iRmqozla8iFcknogBASLl0lg4TJlw=s48-c-k-c0x00ffffff-no-rj,치과의사는 매직박님 찾아가시면될듯,치과의사는 매직박님 찾아가시면될듯,1,20210924,bad_feedback
멍멍,https://yt3.ggpht.com/ytc/AKedOLRqig77AQ8Yr0pzYoHe-2uSU9xzM1mGfh_HUYx3gQ=s48-c-k-c0x00ffffff-no-rj,연기 어색한거 웃기는게 나만이냐ㅋㅋ,연기 어색한거 웃기는게 나만이냐ㅋㅋ,0,20210924,bad_feedback
미친놈,https://yt3.ggpht.com/M7GShYAXgCy3LEMrkA90CDF9fgnnsBAYIQtCim6PLoKIE0GTMFVwsw9t12eiHLDxJ_4NmjPU=s48-c-k-c0x00ffffff-no-rj,쿠우부키! 커플!,쿠우부키! 커플!,0,20210924,good_feedback
11 1,https://yt3.ggpht.com/ytc/AKedOLQ4OVCEleJIKqqywLfl7vICd4TJ6QHGNa30Dw=s48-c-k-c0x00ffffff-no-rj,미용사들은 자기 머리를 어디서 하는지 궁금해요,미용사들은 자기 머리를 어디서 하는지 궁금해요,2,20210924,contents
성이름,https://yt3.ggpht.com/ytc/AKedOLQrQ7XBEiXP2-fHOi_zgzr9_czB1N9VrdS1g8Qt=s48-c-k-c0x00ffffff-no-rj,진용진 영어실력 개쩐다,진용진 영어실력 개쩐다,45,20210924,good_feedback
망고,https://yt3.ggpht.com/ytc/AKedOLS5B2JISVu8vXwtrUirtlWpe_bQ5Xo2nj-xyPsG=s48-c-k-c0x00ffffff-no-rj,tv프로그램 끝나고 제작진분들 이름과 함께 나오는 뮤비는 어떻게 선정하는지 궁금합니다.,tv프로그램 끝나고 제작진분들 이름과 함께 나오는 뮤비는 어떻게 선정하는지 궁금합니다.,18,20210924,contents
미친놈,https://yt3.ggpht.com/M7GShYAXgCy3LEMrkA90CDF9fgnnsBAYIQtCim6PLoKIE0GTMFVwsw9t12eiHLDxJ_4NmjPU=s48-c-k-c0x00ffffff-no-rj,우리나라사람들 일본드라마 보면서 아 저련 발연기네 ㅋㅋ 이러잖아,우리나라사람들 일본드라마 보면서 아 저련 발연기네 ㅋㅋ 이러잖아,0,20210924,bad_feedback
댐디리,https://yt3.ggpht.com/ytc/AKedOLSyLD-IK5OK2E7T4d9cWHZ6wj9h8unSwSNTKQ=s48-c-k-c0x00ffffff-no-rj,서프라이즈보면 답나오잖아 ㅋㅋㅋㅋ,서프라이즈보면 답나오잖아 ㅋㅋㅋㅋ,1,20210924,good_feedback
화생공,https://yt3.ggpht.com/XaGr8IhtZsOgld6i52OHqp-9s7AJHnWJlzlSQLoHs-nzZHm8cmEZl2S5J8zsBTnFRbhKasrQtDA=s48-c-k-c0x00ffffff-no-rj,돼지고기와 같은 고기를 구울때는 맛있는 냄새가 나는데 사람 점 뺄 때 태울 때에는 왜 냄새가 역겨운지 궁금합니다 용진님!,돼지고기와 같은 고기를 구울때는 맛있는 냄새가 나는데 사람 점 뺄 때 태울 때에는 왜 냄새가 역겨운지 궁금합니다 용진님!,4,20210924,contents
바라사제 타로: 수호령이 존잘생,https://yt3.ggpht.com/GFfiebKBBeJsSI5UWQst7L4DV6srQ3IAeT61emVEkJ6pFBDxsM4GWzR5HLRJgXtmLedZcSKiUA=s48-c-k-c0x00ffffff-no-rj,에이 그냥 원어민 중에도 아예 화면에 발만 나오는 수준이 아닌 이상 발연기인지 다리연기인지 분간도 안 되고 관심도 없는 사람 많아요 ^^; 대게들 그냥 배우들 얼굴만 쳐다보기 바쁘죠 뭐,에이 그냥 원어민 중에도 아예 화면에 발만 나오는 수준이 아닌 이상 발연기인지 다리연기인지 분간도 안 되고 관심도 없는 사람 많아요 ^^; 대게들 그냥 배우들 얼굴만 쳐다보기 바쁘죠 뭐,1,20210924,bad_feedback
스타슈터,https://yt3.ggpht.com/H-9ZMfRdLsQB1S1sQGPS3XLCIdlSZfgY1ZdOlVjTaxyZLZzbPIZONL0FD1faA-cwpbq4XOlh=s48-c-k-c0x00ffffff-no-rj,제목보자마자 오징어게임 VIP들 생각나서 들어옴...,제목보자마자 오징어게임 VIP들 생각나서 들어옴...,1,20210924,bad_feedback
ᄋᄋ,https://yt3.ggpht.com/435aYzBAYZJSbOZuyVGe7AIvCNwslvjxP8EpjBDzniEJ6xNufpVXP1Xsc8nKMdFQu7sMLdnotQ=s48-c-k-c0x00ffffff-no-rj,Seoul tech university 서울 공과대학아니고 서울과기대입니다ㅜ,Seoul tech university 서울 공과대학아니고 서울과기대입니다ㅜ,9,20210924,good_feedback
ᄀᄂᄃᄅᄆᄇ,https://yt3.ggpht.com/ytc/AKedOLSdnj8lWreyNU8NOfjKsu7fHy4mGq_3akpq78gW9A=s48-c-k-c0x00ffffff-no-rj,배우에게 연기를 못하는 연기를 해달라고 해서 못하면 연기를 잘하는걸까 못하는걸까,배우에게 연기를 못하는 연기를 해달라고 해서 못하면 연기를 잘하는걸까 못하는걸까,0,20210924,contents
윤태일,https://yt3.ggpht.com/ytc/AKedOLT0KueDGONP6B_2VEP6RhZq4W0G8PYLGWI1Zg=s48-c-k-c0x00ffffff-no-rj,마지막에 첨부영상 뭐얔ㅋㅋㅋ,마지막에 첨부영상 뭐얔ㅋㅋㅋ,0,20210924,good_feedback
윤석진,https://yt3.ggpht.com/vMXtKDGvaBleNGLA0CGpaMs7Z2cWJEYrOyFAsuL_RFGKT6G_ZScZOVGGrrh67rxymo3hfvKGBfY=s48-c-k-c0x00ffffff-no-rj,ㅋㅋㅋㅋ,ㅋㅋㅋㅋ,0,20210924,good_feedback
조이야,https://yt3.ggpht.com/ytc/AKedOLT6qhXfJoxAHxHjggcD3xWgCjWnOh0IaHI6-r4f6A=s48-c-k-c0x00ffffff-no-rj,"내 생각인데 언어가 다르면 우리가 발연기라고 생각한 것이 다른 나라 사람들에게는 자연스럽게 느껴지는 경우가 있는 것 같음<br>실제로 한국인들은 일본어를 잘 모르는 하울의 움직이는 성의 기무라 타쿠야 연기가 좋다고 말하는데, 일본인들은 일본어 억양까지 다 아는 사람들이니 하울의 움직이는 성에 나온 기무라 타쿠야의 연기가 발연기라고 말하면서, 기무라 타쿠야 연기 못한다고 욕한 적이 있었는데,<br>아마도 이 것도 언어가 다르다보니, 우리가 장수원씨 연기가 발연기라고 느껴져도 다른 나라 사람들에게는 자연스럽게 느껴지는 것 같음","내 생각인데 언어가 다르면 우리가 발연기라고 생각한 것이 다른 나라 사람들에게는 자연스럽게 느껴지는 경우가 있는 것 같음
실제로 한국인들은 일본어를 잘 모르는 하울의 움직이는 성의 기무라 타쿠야 연기가 좋다고 말하는데, 일본인들은 일본어 억양까지 다 아는 사람들이니 하울의 움직이는 성에 나온 기무라 타쿠야의 연기가 발연기라고 말하면서, 기무라 타쿠야 연기 못한다고 욕한 적이 있었는데,
아마도 이 것도 언어가 다르다보니, 우리가 장수원씨 연기가 발연기라고 느껴져도 다른 나라 사람들에게는 자연스럽게 느껴지는 것 같음",0,20210924,good_feedback
카레,https://yt3.ggpht.com/ytc/AKedOLQLVtrgV4H9a1wSTm99VISa9dmH6fAT1q_R27ZN=s48-c-k-c0x00ffffff-no-rj,오징어게임에서 외국인vip들 연기하는거 보면 당연히 발연기 알 수 있음 ㅎㅎ;,오징어게임에서 외국인vip들 연기하는거 보면 당연히 발연기 알 수 있음 ㅎㅎ;,63,20210924,good_feedback
LDY,https://yt3.ggpht.com/ytc/AKedOLRS8iZOjjDa474Q3-Jr_rshLWRTNN4JRx_15ApYDg=s48-c-k-c0x00ffffff-no-rj,청소부의 집은 깨끗할까?,청소부의 집은 깨끗할까?,0,20210924,contents
Joseph Hong,https://yt3.ggpht.com/ytc/AKedOLTr-r0k208o0DFt9F9WWY-e1bM6-iQPaYSJXgEt5A=s48-c-k-c0x00ffffff-no-rj,외국 발연기 영상 보고 왔는데요. <br>진짜 딱 봐도 드럽게 연기 못하는데욬ㅋㅋㅋㅋㅋ,"외국 발연기 영상 보고 왔는데요. 
진짜 딱 봐도 드럽게 연기 못하는데욬ㅋㅋㅋㅋㅋ",0,20210924,bad_feedback
쿠드쿨,https://yt3.ggpht.com/l0zECpq0_Sx7qqB9CwP2PcvClpMdeVb9TnhD-Ss_djPT7TpyhQZ4FZEOKbVtPe1JusRuBqeE=s48-c-k-c0x00ffffff-no-rj,쿠리코님 한국어 잘하는편 아닌가???,쿠리코님 한국어 잘하는편 아닌가???,0,20210924,good_feedback
코카콜라,https://yt3.ggpht.com/ytc/AKedOLROopTZNDW1gRulD5uQBLBDr-Oh0dPO4Vxnweg_=s48-c-k-c0x00ffffff-no-rj,결론: 이해해야 발연긴지 아닌지 암,결론: 이해해야 발연긴지 아닌지 암,103,20210924,contents
화타TV 주식급등,https://yt3.ggpht.com/060-5Zf9cNhT3YMMZEHN3Tbpi820iEYknFuaQN8ysf3_vkmFxfA9HcFdLWhd4UDQZiayrS5m=s48-c-k-c0x00ffffff-no-rj,의뢰: 아내중에 잔소리 안하는 사람이 과연 있나요?,의뢰: 아내중에 잔소리 안하는 사람이 과연 있나요?,0,20210924,contents
억구,https://yt3.ggpht.com/ytc/AKedOLT63Mqn0zcGp5RTikIIwqmUhfTVZiojdKKYaA=s48-c-k-c0x00ffffff-no-rj,민감한 얘기라 조심스럽지만<br>ㅇㅇ도(지역감정) 사람들은 이기주의적이다. 뒷통수를 잘친다.<br>사기를 잘친다. 이간질에 능하다.<br>가까이 하지말아야 될 존재다.<br>이런 소문이 있는데 실제 어느정도 근거가 있는지 실제 ㅇㅇ도 사람들도 그러한 소문을 인정하는지 궁금합니다.,"민감한 얘기라 조심스럽지만
ㅇㅇ도(지역감정) 사람들은 이기주의적이다. 뒷통수를 잘친다.
사기를 잘친다. 이간질에 능하다.
가까이 하지말아야 될 존재다.
이런 소문이 있는데 실제 어느정도 근거가 있는지 실제 ㅇㅇ도 사람들도 그러한 소문을 인정하는지 궁금합니다.",4,20210924,bad_feedback
박인철,https://yt3.ggpht.com/ytc/AKedOLSNW04X72wRRujnxdsJ6539sZ2G4Iq9QYndJQ=s48-c-k-c0x00ffffff-no-rj,어색하게 연기하는 연기라 ㅋㅋㅋㅋㅋㅋ,어색하게 연기하는 연기라 ㅋㅋㅋㅋㅋㅋ,0,20210924,bad_feedback
ニライカナイ,https://yt3.ggpht.com/ytc/AKedOLRmvAikBrQvmNS9S7l0ddXiAkAzuHiV2GgO8lMu=s48-c-k-c0x00ffffff-no-rj,우리도 펀쿨섹좌 보면 저색기가 정치인인가 싶잖아 그거랑 같음,우리도 펀쿨섹좌 보면 저색기가 정치인인가 싶잖아 그거랑 같음,1,20210924,bad_feedback
팝콘한조각,https://yt3.ggpht.com/ytc/AKedOLS_LEKRruA4qzXVoE-FrXXNjSrD0vJPdqclejOB=s48-c-k-c0x00ffffff-no-rj,근데 두 번째 영상은 평소 한국 드라마랑 크게 차이 안나보이는데여 ㅋㅋㅋㅋㅋ,근데 두 번째 영상은 평소 한국 드라마랑 크게 차이 안나보이는데여 ㅋㅋㅋㅋㅋ,3,20210924,good_feedback
몰라,https://yt3.ggpht.com/ytc/AKedOLQ6gl3eQ8BpesNKXnapqb6YlauG5q4T39z5Xw=s48-c-k-c0x00ffffff-no-rj,도를아십니까를 따라가면 어케되는지 궁금합니다,도를아십니까를 따라가면 어케되는지 궁금합니다,0,20210924,contents
joel Kim,https://yt3.ggpht.com/ytc/AKedOLQAasyJYqSxvA3REFQdOLo2Tr-6ugPsRmeixQ=s48-c-k-c0x00ffffff-no-rj,오늘 오징어게임 보면서 이게 딱 궁금했었는데 ㅋㅋ,오늘 오징어게임 보면서 이게 딱 궁금했었는데 ㅋㅋ,18,20210924,good_feedback
햄찌,https://yt3.ggpht.com/pz7imy0X_QIXy1MnGJxkJbzTH_smDnLDWSxihz6wtWqH1MkZHXlwKOphIxbwtHUO7mOrV6Zxpw=s48-c-k-c0x00ffffff-no-rj,개 짖는 아저씨좀 찾아주세요,개 짖는 아저씨좀 찾아주세요,0,20210924,contents
Zeus,https://yt3.ggpht.com/ytc/AKedOLT6Tr0E66P-y6hOeuC94nPad2PHZ1ydq1Ire2vi-A=s48-c-k-c0x00ffffff-no-rj,언어가 안통해도 목소리 톤이나 특히 표정을 보면 자연스러운지 부자연스러운지는 알겠던데,언어가 안통해도 목소리 톤이나 특히 표정을 보면 자연스러운지 부자연스러운지는 알겠던데,0,20210924,good_feedback
-스푸트니크,https://yt3.ggpht.com/ytc/AKedOLQ-H7ZxazE4cfQYvFmy11SlDwWsBx_j_S4t1vCV_g=s48-c-k-c0x00ffffff-no-rj,수원이형한테 왜그래?,수원이형한테 왜그래?,1,20210924,good_feedback
